日期,股票代码,名称,涨跌幅
2018/10/17,'000001,上证指数,0.6003
2018/10/16,'000001,上证指数,-0.8477
2018/10/15,'000001,上证指数,-1.4889
2018/10/12,'000001,上证指数,0.9079
2018/10/11,'000001,上证指数,-5.2233
2018/10/10,'000001,上证指数,0.1773
2018/10/9,'000001,上证指数,0.1657
2018/10/8,'000001,上证指数,-3.7159
2018/9/28,'000001,上证指数,1.0594
2018/9/27,'000001,上证指数,-0.5358
2018/9/26,'000001,上证指数,0.9232
2018/9/25,'000001,上证指数,-0.5843
2018/9/21,'000001,上证指数,2.5004
2018/9/20,'000001,上证指数,-0.0588
2018/9/19,'000001,上证指数,1.1445
2018/9/18,'000001,上证指数,1.8162
2018/9/17,'000001,上证指数,-1.1133
2018/9/14,'000001,上证指数,-0.1837
2018/9/13,'000001,上证指数,1.1471
2018/9/12,'000001,上证指数,-0.3261
2018/9/11,'000001,上证指数,-0.1755
2018/9/10,'000001,上证指数,-1.2144
2018/9/7,'000001,上证指数,0.3978
2018/9/6,'000001,上证指数,-0.4712
2018/9/5,'000001,上证指数,-1.6812
2018/9/4,'000001,上证指数,1.097
2018/9/3,'000001,上证指数,-0.1657
2018/8/31,'000001,上证指数,-0.4561
2018/8/30,'000001,上证指数,-1.1396
2018/8/29,'000001,上证指数,-0.3127
2018/8/28,'000001,上证指数,-0.1049
2018/8/27,'000001,上证指数,1.8857
2018/8/24,'000001,上证指数,0.1764
2018/8/23,'000001,上证指数,0.369
2018/8/22,'000001,上证指数,-0.703
2018/8/21,'000001,上证指数,1.3104
2018/8/20,'000001,上证指数,1.1053
2018/8/17,'000001,上证指数,-1.3391
2018/8/16,'000001,上证指数,-0.6634
2018/8/15,'000001,上证指数,-2.0751
2018/8/14,'000001,上证指数,-0.1762
2018/8/13,'000001,上证指数,-0.3376
2018/8/10,'000001,上证指数,0.0332
2018/8/9,'000001,上证指数,1.8335
2018/8/8,'000001,上证指数,-1.2702
2018/8/7,'000001,上证指数,2.7436
2018/8/6,'000001,上证指数,-1.2876
2018/8/3,'000001,上证指数,-0.9964
2018/8/2,'000001,上证指数,-2.0007
2018/8/1,'000001,上证指数,-1.8032
2018/7/31,'000001,上证指数,0.2562
2018/7/30,'000001,上证指数,-0.1581
2018/7/27,'000001,上证指数,-0.2995
2018/7/26,'000001,上证指数,-0.7377
2018/7/25,'000001,上证指数,-0.0659
2018/7/24,'000001,上证指数,1.6093
2018/7/23,'000001,上证指数,1.0699
2018/7/20,'000001,上证指数,2.046
2018/7/19,'000001,上证指数,-0.5278
2018/7/18,'000001,上证指数,-0.3884
2018/7/17,'000001,上证指数,-0.5656
2018/7/16,'000001,上证指数,-0.6055
2018/7/13,'000001,上证指数,-0.2282
2018/7/12,'000001,上证指数,2.156
2018/7/11,'000001,上证指数,-1.7631
2018/7/10,'000001,上证指数,0.4446
2018/7/9,'000001,上证指数,2.4709
2018/7/6,'000001,上证指数,0.4882
2018/7/5,'000001,上证指数,-0.9149
2018/7/4,'000001,上证指数,-0.9962
2018/7/3,'000001,上证指数,0.4082
2018/7/2,'000001,上证指数,-2.5237
2018/6/29,'000001,上证指数,2.1716
2018/6/28,'000001,上证指数,-0.9342
2018/6/27,'000001,上证指数,-1.1014
2018/6/26,'000001,上证指数,-0.5186
2018/6/25,'000001,上证指数,-1.0528
2018/6/22,'000001,上证指数,0.4851
2018/6/21,'000001,上证指数,-1.3692
2018/6/20,'000001,上证指数,0.272
2018/6/19,'000001,上证指数,-3.7751
2018/6/15,'000001,上证指数,-0.7312
2018/6/14,'000001,上证指数,-0.1848
2018/6/13,'000001,上证指数,-0.9743
2018/6/12,'000001,上证指数,0.8851
2018/6/11,'000001,上证指数,-0.4683
2018/6/8,'000001,上证指数,-1.362
2018/6/7,'000001,上证指数,-0.1824
2018/6/6,'000001,上证指数,0.0313
2018/6/5,'000001,上证指数,0.7445
2018/6/4,'000001,上证指数,0.522
2018/6/1,'000001,上证指数,-0.657
2018/5/31,'000001,上证指数,1.7765
2018/5/30,'000001,上证指数,-2.5322
2018/5/29,'000001,上证指数,-0.4664
2018/5/28,'000001,上证指数,-0.198
2018/5/25,'000001,上证指数,-0.4231
2018/5/24,'000001,上证指数,-0.4517
2018/5/23,'000001,上证指数,-1.412
2018/5/22,'000001,上证指数,0.0158
2018/5/21,'000001,上证指数,0.6431
2018/5/18,'000001,上证指数,1.2371
2018/5/17,'000001,上证指数,-0.4822
2018/5/16,'000001,上证指数,-0.7065
2018/5/15,'000001,上证指数,0.5698
2018/5/14,'000001,上证指数,0.3404
2018/5/11,'000001,上证指数,-0.3512
2018/5/10,'000001,上证指数,0.4831
2018/5/9,'000001,上证指数,-0.0742
2018/5/8,'000001,上证指数,0.7923
2018/5/7,'000001,上证指数,1.4756
2018/5/4,'000001,上证指数,-0.3169
2018/5/3,'000001,上证指数,0.6388
2018/5/2,'000001,上证指数,-0.0342
2018/4/27,'000001,上证指数,0.2342
2018/4/26,'000001,上证指数,-1.3773
2018/4/25,'000001,上证指数,-0.3501
2018/4/24,'000001,上证指数,1.9855
2018/4/23,'000001,上证指数,-0.1149
2018/4/20,'000001,上证指数,-1.4703
2018/4/19,'000001,上证指数,0.8403
2018/4/18,'000001,上证指数,0.8022
2018/4/17,'000001,上证指数,-1.4097
2018/4/16,'000001,上证指数,-1.5322
2018/4/13,'000001,上证指数,-0.6637
2018/4/12,'000001,上证指数,-0.8704
2018/4/11,'000001,上证指数,0.5567
2018/4/10,'000001,上证指数,1.6578
2018/4/9,'000001,上证指数,0.2294
2018/4/4,'000001,上证指数,-0.176
2018/4/3,'000001,上证指数,-0.8392
2018/4/2,'000001,上证指数,-0.1804
2018/3/30,'000001,上证指数,0.2647
2018/3/29,'000001,上证指数,1.2248
2018/3/28,'000001,上证指数,-1.4008
2018/3/27,'000001,上证指数,1.0507
2018/3/26,'000001,上证指数,-0.6039
2018/3/23,'000001,上证指数,-3.3927
2018/3/22,'000001,上证指数,-0.5325
2018/3/21,'000001,上证指数,-0.2944
2018/3/20,'000001,上证指数,0.3473
2018/3/19,'000001,上证指数,0.2865
2018/3/16,'000001,上证指数,-0.6451
2018/3/15,'000001,上证指数,-0.0082
2018/3/14,'000001,上证指数,-0.5697
2018/3/13,'000001,上证指数,-0.4948
2018/3/12,'000001,上证指数,0.5906
2018/3/9,'000001,上证指数,0.5705
2018/3/8,'000001,上证指数,0.5116
2018/3/7,'000001,上证指数,-0.5464
2018/3/6,'000001,上证指数,1.0045
2018/3/5,'000001,上证指数,0.0737
2018/3/2,'000001,上证指数,-0.5873
2018/3/1,'000001,上证指数,0.4402
2018/2/28,'000001,上证指数,-0.9921
2018/2/27,'000001,上证指数,-1.1264
2018/2/26,'000001,上证指数,1.2329
2018/2/23,'000001,上证指数,0.6261
2018/2/22,'000001,上证指数,2.1693
2018/2/14,'000001,上证指数,0.4459
2018/2/13,'000001,上证指数,0.9776
2018/2/12,'000001,上证指数,0.7756
2018/2/9,'000001,上证指数,-4.0527
2018/2/8,'000001,上证指数,-1.4266
2018/2/7,'000001,上证指数,-1.8214
2018/2/6,'000001,上证指数,-3.3504
2018/2/5,'000001,上证指数,0.7341
2018/2/2,'000001,上证指数,0.4381
2018/2/1,'000001,上证指数,-0.9726
2018/1/31,'000001,上证指数,-0.2057
2018/1/30,'000001,上证指数,-0.9932
2018/1/29,'000001,上证指数,-0.9873
2018/1/26,'000001,上证指数,0.2768
2018/1/25,'000001,上证指数,-0.3135
2018/1/24,'000001,上证指数,0.3654
2018/1/23,'000001,上证指数,1.2893
2018/1/22,'000001,上证指数,0.387
2018/1/19,'000001,上证指数,0.3773
2018/1/18,'000001,上证指数,0.8733
2018/1/17,'000001,上证指数,0.235
2018/1/16,'000001,上证指数,0.7655
2018/1/15,'000001,上证指数,-0.5381
2018/1/12,'000001,上证指数,0.105
2018/1/11,'000001,上证指数,0.1026
2018/1/10,'000001,上证指数,0.2324
2018/1/9,'000001,上证指数,0.1296
2018/1/8,'000001,上证指数,0.5227
2018/1/5,'000001,上证指数,0.1784
2018/1/4,'000001,上证指数,0.4928
2018/1/3,'000001,上证指数,0.6207
2018/1/2,'000001,上证指数,1.2444
2017/12/29,'000001,上证指数,0.3272
2017/12/28,'000001,上证指数,0.6289
2017/12/27,'000001,上证指数,-0.9177
2017/12/26,'000001,上证指数,0.7823
2017/12/25,'000001,上证指数,-0.5035
2017/12/22,'000001,上证指数,-0.0908
2017/12/21,'000001,上证指数,0.3788
2017/12/20,'000001,上证指数,-0.271
2017/12/19,'000001,上证指数,0.8757
2017/12/18,'000001,上证指数,0.0547
2017/12/15,'000001,上证指数,-0.7988
2017/12/14,'000001,上证指数,-0.3209
2017/12/13,'000001,上证指数,0.6774
2017/12/12,'000001,上证指数,-1.2456
2017/12/11,'000001,上证指数,0.9788
2017/12/8,'000001,上证指数,0.5482
2017/12/7,'000001,上证指数,-0.6652
2017/12/6,'000001,上证指数,-0.2939
2017/12/5,'000001,上证指数,-0.1796
2017/12/4,'000001,上证指数,-0.2411
2017/12/1,'000001,上证指数,0.0129
2017/11/30,'000001,上证指数,-0.6194
2017/11/29,'000001,上证指数,0.1261
2017/11/28,'000001,上证指数,0.344
2017/11/27,'000001,上证指数,-0.9419
2017/11/24,'000001,上证指数,0.0568
2017/11/23,'000001,上证指数,-2.2897
2017/11/22,'000001,上证指数,0.5854
2017/11/21,'000001,上证指数,0.5335
2017/11/20,'000001,上证指数,0.2806
2017/11/17,'000001,上证指数,-0.4808
2017/11/16,'000001,上证指数,-0.0962
2017/11/15,'000001,上证指数,-0.788
2017/11/14,'000001,上证指数,-0.5304
2017/11/13,'000001,上证指数,0.4417
2017/11/10,'000001,上证指数,0.1423
2017/11/9,'000001,上证指数,0.3611
2017/11/8,'000001,上证指数,0.0552
2017/11/7,'000001,上证指数,0.7497
2017/11/6,'000001,上证指数,0.4873
2017/11/3,'000001,上证指数,-0.3418
2017/11/2,'000001,上证指数,-0.3711
2017/11/1,'000001,上证指数,0.0758
2017/10/31,'000001,上证指数,0.0886
2017/10/30,'000001,上证指数,-0.7749
2017/10/27,'000001,上证指数,0.2713
2017/10/26,'000001,上证指数,0.3141
2017/10/25,'000001,上证指数,0.2553
2017/10/24,'000001,上证指数,0.2233
2017/10/23,'000001,上证指数,0.0607
2017/10/20,'000001,上证指数,0.2515
2017/10/19,'000001,上证指数,-0.3437
2017/10/18,'000001,上证指数,0.2892
2017/10/17,'000001,上证指数,-0.1903
2017/10/16,'000001,上证指数,-0.3555
2017/10/13,'000001,上证指数,0.1306
2017/10/12,'000001,上证指数,-0.0645
2017/10/11,'000001,上证指数,0.1565
2017/10/10,'000001,上证指数,0.2552
2017/10/9,'000001,上证指数,0.7595
2017/9/29,'000001,上证指数,0.2785
2017/9/28,'000001,上证指数,-0.1683
2017/9/27,'000001,上证指数,0.0505
2017/9/26,'000001,上证指数,0.0609
2017/9/25,'000001,上证指数,-0.3275
2017/9/22,'000001,上证指数,-0.1573
2017/9/21,'000001,上证指数,-0.2431
2017/9/20,'000001,上证指数,0.2726
2017/9/19,'000001,上证指数,-0.1788
2017/9/18,'000001,上证指数,0.2755
2017/9/15,'000001,上证指数,-0.5282
2017/9/14,'000001,上证指数,-0.3759
2017/9/13,'000001,上证指数,0.1379
2017/9/12,'000001,上证指数,0.0909
2017/9/11,'000001,上证指数,0.3321
2017/9/8,'000001,上证指数,-0.0076
2017/9/7,'000001,上证指数,-0.5876
2017/9/6,'000001,上证指数,0.0317
2017/9/5,'000001,上证指数,0.1401
2017/9/4,'000001,上证指数,0.3702
2017/9/1,'000001,上证指数,0.1877
2017/8/31,'000001,上证指数,-0.0837
2017/8/30,'000001,上证指数,-0.0475
2017/8/29,'000001,上证指数,0.0766
2017/8/28,'000001,上证指数,0.9344
2017/8/25,'000001,上证指数,1.8343
2017/8/24,'000001,上证指数,-0.4925
2017/8/23,'000001,上证指数,-0.0766
2017/8/22,'000001,上证指数,0.101
2017/8/21,'000001,上证指数,0.5562
2017/8/18,'000001,上证指数,0.009
2017/8/17,'000001,上证指数,0.677
2017/8/16,'000001,上证指数,-0.148
2017/8/15,'000001,上证指数,0.4294
2017/8/14,'000001,上证指数,0.8982
2017/8/11,'000001,上证指数,-1.6313
2017/8/10,'000001,上证指数,-0.422
2017/8/9,'000001,上证指数,-0.192
2017/8/8,'000001,上证指数,0.0737
2017/8/7,'000001,上证指数,0.5327
2017/8/4,'000001,上证指数,-0.3314
2017/8/3,'000001,上证指数,-0.3692
2017/8/2,'000001,上证指数,-0.2303
2017/8/1,'000001,上证指数,0.5991
2017/7/31,'000001,上证指数,0.6083
2017/7/28,'000001,上证指数,0.1064
2017/7/27,'000001,上证指数,0.0649
2017/7/26,'000001,上证指数,0.1229
2017/7/25,'000001,上证指数,-0.2126
2017/7/24,'000001,上证指数,0.3897
2017/7/21,'000001,上证指数,-0.2121
2017/7/20,'000001,上证指数,0.4299
2017/7/19,'000001,上证指数,1.3618
2017/7/18,'000001,上证指数,0.3495
2017/7/17,'000001,上证指数,-1.426
2017/7/14,'000001,上证指数,0.1322
2017/7/13,'000001,上证指数,0.6448
2017/7/12,'000001,上证指数,-0.1715
2017/7/11,'000001,上证指数,-0.2986
2017/7/10,'000001,上证指数,-0.1655
2017/7/7,'000001,上证指数,0.1716
2017/7/6,'000001,上证指数,0.1656
2017/7/5,'000001,上证指数,0.7644
2017/7/4,'000001,上证指数,-0.4101
2017/7/3,'000001,上证指数,0.1092
2017/6/30,'000001,上证指数,0.1369
2017/6/29,'000001,上证指数,0.4683
2017/6/28,'000001,上证指数,-0.5639
2017/6/27,'000001,上证指数,0.1806
2017/6/26,'000001,上证指数,0.8731
2017/6/23,'000001,上证指数,0.3311
2017/6/22,'000001,上证指数,-0.2775
2017/6/21,'000001,上证指数,0.5159
2017/6/20,'000001,上证指数,-0.1387
2017/6/19,'000001,上证指数,0.679
2017/6/16,'000001,上证指数,-0.2975
2017/6/15,'000001,上证指数,0.0579
2017/6/14,'000001,上证指数,-0.7315
2017/6/13,'000001,上证指数,0.4416
2017/6/12,'000001,上证指数,-0.5865
2017/6/9,'000001,上证指数,0.2561
2017/6/8,'000001,上证指数,0.3187
2017/6/7,'000001,上证指数,1.2314
2017/6/6,'000001,上证指数,0.3387
2017/6/5,'000001,上证指数,-0.4471
2017/6/2,'000001,上证指数,0.094
2017/6/1,'000001,上证指数,-0.4669
2017/5/31,'000001,上证指数,0.2289
2017/5/26,'000001,上证指数,0.0717
2017/5/25,'000001,上证指数,1.428
2017/5/24,'000001,上证指数,0.0695
2017/5/23,'000001,上证指数,-0.4464
2017/5/22,'000001,上证指数,-0.4839
2017/5/19,'000001,上证指数,0.0159
2017/5/18,'000001,上证指数,-0.4607
2017/5/17,'000001,上证指数,-0.2738
2017/5/16,'000001,上证指数,0.7357
2017/5/15,'000001,上证指数,0.2178
2017/5/12,'000001,上证指数,0.719
2017/5/11,'000001,上证指数,0.2855
2017/5/10,'000001,上证指数,-0.9006
2017/5/9,'000001,上证指数,0.0622
2017/5/8,'000001,上证指数,-0.7871
2017/5/5,'000001,上证指数,-0.778
2017/5/4,'000001,上证指数,-0.2544
2017/5/3,'000001,上证指数,-0.2661
2017/5/2,'000001,上证指数,-0.347
2017/4/28,'000001,上证指数,0.0784
2017/4/27,'000001,上证指数,0.361
2017/4/26,'000001,上证指数,0.2003
2017/4/25,'000001,上证指数,0.1609
2017/4/24,'000001,上证指数,-1.3747
2017/4/21,'000001,上证指数,0.0331
2017/4/20,'000001,上证指数,0.0446
2017/4/19,'000001,上证指数,-0.8142
2017/4/18,'000001,上证指数,-0.79
2017/4/17,'000001,上证指数,-0.7363
2017/4/14,'000001,上证指数,-0.9125
2017/4/13,'000001,上证指数,0.0651
2017/4/12,'000001,上证指数,-0.4602
2017/4/11,'000001,上证指数,0.5987
2017/4/10,'000001,上证指数,-0.524
2017/4/7,'000001,上证指数,0.171
2017/4/6,'000001,上证指数,0.3272
2017/4/5,'000001,上证指数,1.483
2017/3/31,'000001,上证指数,0.3824
2017/3/30,'000001,上证指数,-0.9588
2017/3/29,'000001,上证指数,-0.3576
2017/3/28,'000001,上证指数,-0.4288
2017/3/27,'000001,上证指数,-0.0762
2017/3/24,'000001,上证指数,0.6432
2017/3/23,'000001,上证指数,0.1026
2017/3/22,'000001,上证指数,-0.5025
2017/3/21,'000001,上证指数,0.3323
2017/3/20,'000001,上证指数,0.4127
2017/3/17,'000001,上证指数,-0.9633
2017/3/16,'000001,上证指数,0.8383
2017/3/15,'000001,上证指数,0.0751
2017/3/14,'000001,上证指数,0.0712
2017/3/13,'000001,上证指数,0.7552
2017/3/10,'000001,上证指数,-0.1239
2017/3/9,'000001,上证指数,-0.7381
2017/3/8,'000001,上证指数,-0.0537
2017/3/7,'000001,上证指数,0.2641
2017/3/6,'000001,上证指数,0.4833
2017/3/3,'000001,上证指数,-0.3627
2017/3/2,'000001,上证指数,-0.5207
2017/3/1,'000001,上证指数,0.1604
2017/2/28,'000001,上证指数,0.4049
2017/2/27,'000001,上证指数,-0.7614
2017/2/24,'000001,上证指数,0.0633
2017/2/23,'000001,上证指数,-0.3018
2017/2/22,'000001,上证指数,0.2426
2017/2/21,'000001,上证指数,0.4125
2017/2/20,'000001,上证指数,1.1832
2017/2/17,'000001,上证指数,-0.8528
2017/2/16,'000001,上证指数,0.5177
2017/2/15,'000001,上证指数,-0.1536
2017/2/14,'000001,上证指数,0.0338
2017/2/13,'000001,上证指数,0.63
2017/2/10,'000001,上证指数,0.4247
2017/2/9,'000001,上证指数,0.5115
2017/2/8,'000001,上证指数,0.4406
2017/2/7,'000001,上证指数,-0.1234
2017/2/6,'000001,上证指数,0.5354
2017/2/3,'000001,上证指数,-0.6013
2017/1/26,'000001,上证指数,0.3052
2017/1/25,'000001,上证指数,0.2228
2017/1/24,'000001,上证指数,0.1842
2017/1/23,'000001,上证指数,0.4366
2017/1/20,'000001,上证指数,0.7042
2017/1/19,'000001,上证指数,-0.3763
2017/1/18,'000001,上证指数,0.1363
2017/1/17,'000001,上证指数,0.1723
2017/1/16,'000001,上证指数,-0.2999
2017/1/13,'000001,上证指数,-0.2092
2017/1/12,'000001,上证指数,-0.5568
2017/1/11,'000001,上证指数,-0.7881
2017/1/10,'000001,上证指数,-0.3016
2017/1/9,'000001,上证指数,0.5363
2017/1/6,'000001,上证指数,-0.3503
2017/1/5,'000001,上证指数,0.2095
2017/1/4,'000001,上证指数,0.7294
2017/1/3,'000001,上证指数,1.0402
2016/12/30,'000001,上证指数,0.2435
2016/12/29,'000001,上证指数,-0.1979
2016/12/28,'000001,上证指数,-0.399
2016/12/27,'000001,上证指数,-0.2532
2016/12/26,'000001,上证指数,0.3992
2016/12/23,'000001,上证指数,-0.9366
2016/12/22,'000001,上证指数,0.0678
2016/12/21,'000001,上证指数,1.1136
2016/12/20,'000001,上证指数,-0.4878
2016/12/19,'000001,上证指数,-0.1568
2016/12/16,'000001,上证指数,0.1701
2016/12/15,'000001,上证指数,-0.7277
2016/12/14,'000001,上证指数,-0.4598
2016/12/13,'000001,上证指数,0.0656
2016/12/12,'000001,上证指数,-2.4719
2016/12/9,'000001,上证指数,0.5448
2016/12/8,'000001,上证指数,-0.2134
2016/12/7,'000001,上证指数,0.7061
2016/12/6,'000001,上证指数,-0.158
2016/12/5,'000001,上证指数,-1.2064
2016/12/2,'000001,上证指数,-0.9002
2016/12/1,'000001,上证指数,0.7161
2016/11/30,'000001,上证指数,-1.0018
2016/11/29,'000001,上证指数,0.1808
2016/11/28,'000001,上证指数,0.4617
2016/11/25,'000001,上证指数,0.6232
2016/11/24,'000001,上证指数,0.0185
2016/11/23,'000001,上证指数,-0.2221
2016/11/22,'000001,上证指数,0.9386
2016/11/21,'000001,上证指数,0.7921
2016/11/18,'000001,上证指数,-0.4861
2016/11/17,'000001,上证指数,0.1059
2016/11/16,'000001,上证指数,-0.0601
2016/11/15,'000001,上证指数,-0.1054
2016/11/14,'000001,上证指数,0.4483
2016/11/11,'000001,上证指数,0.7808
2016/11/10,'000001,上证指数,1.3717
2016/11/9,'000001,上证指数,-0.62
2016/11/8,'000001,上证指数,0.4645
2016/11/7,'000001,上证指数,0.2565
2016/11/4,'000001,上证指数,-0.1157
2016/11/3,'000001,上证指数,0.8445
2016/11/2,'000001,上证指数,-0.631
2016/11/1,'000001,上证指数,0.7077
2016/10/31,'000001,上证指数,-0.1217
2016/10/28,'000001,上证指数,-0.2596
2016/10/27,'000001,上证指数,-0.1271
2016/10/26,'000001,上证指数,-0.4989
2016/10/25,'000001,上证指数,0.118
2016/10/24,'000001,上证指数,1.2069
2016/10/21,'000001,上证指数,0.2102
2016/10/20,'000001,上证指数,-0.0085
2016/10/19,'000001,上证指数,0.0274
2016/10/18,'000001,上证指数,1.4044
2016/10/17,'000001,上证指数,-0.739
2016/10/14,'000001,上证指数,0.0804
2016/10/13,'000001,上证指数,0.0931
2016/10/12,'000001,上证指数,-0.2203
